Term1_avg,Term2_avg,Seq5_score,Attendance_percentage,Study_hours_per_day,Homework_completion,Extra_lessons,Class_participation,Sleep_hours,Parental_support,Teacher_quality,Peer_influence,Access_to_resources,Family_income,Internet_access,School_type,Learning_disabilities,Physical_activity,Pass
62,62,62,74,3.7142857142857144,130,0,1,6,2,1.0,1,1,0,1,1,0,3,0
100,100,100,94,3.2857142857142856,115,2,0,5,1,2.0,1,2,1,1,0,0,2,1
65,65,65,77,3.0,105,2,1,7,0,2.0,0,1,0,1,0,0,2,0
69,69,69,97,1.7142857142857142,60,0,0,7,1,2.0,2,0,0,1,0,0,5,0
92,92,92,80,2.5714285714285716,90,0,2,8,1,2.0,2,0,1,1,1,0,1,0
96,96,96,76,3.5714285714285716,125,3,1,7,1,1.0,2,0,1,1,0,1,4,1
97,97,97,90,2.857142857142857,100,2,1,7,1,2.0,2,0,2,1,0,0,3,1
78,78,78,63,3.4285714285714284,120,0,1,8,1,2.0,0,1,0,1,1,0,3,0
83,83,83,64,4.428571428571429,155,1,1,6,1,1.0,2,1,1,1,0,0,2,0
67,67,67,86,3.7142857142857144,130,2,1,5,1,2.0,2,0,0,1,1,0,1,1
80,80,80,79,3.0,105,1,2,8,0,2.0,0,1,0,1,1,0,3,0
65,65,65,92,2.4285714285714284,85,3,2,6,0,2.0,2,1,1,1,0,0,2,1
87,87,87,97,0.7142857142857143,25,2,1,7,1,1.0,1,0,1,1,1,1,3,0
65,65,65,76,2.7142857142857144,95,0,1,6,1,1.0,1,1,0,1,0,1,4,0
94,94,94,84,2.5714285714285716,90,3,1,6,2,1.0,1,2,2,1,0,0,4,1
57,57,57,80,3.142857142857143,110,1,0,4,0,1.0,1,0,0,1,0,0,3,0
79,79,79,99,2.7142857142857144,95,3,2,8,0,1.0,2,0,1,1,1,0,4,1
76,76,76,93,2.5714285714285716,90,3,2,4,1,1.0,0,2,0,1,0,0,3,1
63,63,63,96,1.2857142857142858,45,1,1,9,1,1.0,1,2,2,1,1,0,1,0
51,51,51,70,2.0,70,1,0,9,1,2.0,0,1,0,1,0,0,4,0
57,57,57,91,3.2857142857142856,115,2,0,6,1,2.0,2,1,0,1,1,0,2,1
98,98,98,71,4.285714285714286,150,2,0,9,0,1.0,2,2,2,1,0,0,1,1
97,97,97,68,2.7142857142857144,95,0,0,10,0,1.0,2,2,0,0,0,0,3,0
56,56,56,98,3.142857142857143,110,1,2,7,0,1.0,1,1,2,1,1,0,1,1
69,69,69,61,3.7142857142857144,130,2,2,8,1,2.0,2,1,1,1,0,0,3,0
73,73,73,99,2.142857142857143,75,1,0,7,2,1.0,2,1,0,1,0,0,3,1
74,74,74,66,3.142857142857143,110,3,1,9,1,2.0,0,0,0,1,0,0,3,0
65,65,65,93,2.2857142857142856,80,0,0,5,0,1.0,0,2,1,1,0,0,3,0
96,96,96,71,3.5714285714285716,125,2,0,7,2,1.0,2,1,0,1,0,0,3,1
95,95,95,74,3.0,105,1,0,8,2,1.0,2,1,1,1,1,1,5,0
51,51,51,69,3.142857142857143,110,1,1,8,0,2.0,2,2,0,1,0,0,3,0
83,83,83,83,2.142857142857143,75,1,0,7,1,1.0,1,0,2,1,0,0,2,0
54,54,54,74,3.4285714285714284,120,1,1,9,0,0.0,1,0,0,1,0,0,3,0
80,80,80,86,4.714285714285714,165,0,1,7,0,2.0,1,1,0,1,0,0,3,1
93,93,93,61,2.0,70,3,0,7,1,2.0,0,1,1,1,0,0,2,0
82,82,82,63,2.5714285714285716,90,1,1,8,2,1.0,0,2,2,1,1,0,1,0
73,73,73,64,3.0,105,2,2,7,1,1.0,0,0,0,1,0,1,2,0
98,98,98,77,3.5714285714285716,125,0,0,7,2,1.0,2,1,2,1,0,0,2,1
87,87,87,93,2.4285714285714284,85,1,1,6,1,2.0,0,1,0,1,1,0,2,0
62,62,62,96,0.42857142857142855,15,3,1,10,2,1.0,1,2,0,1,1,0,4,0
69,69,69,70,4.0,140,2,1,6,1,0.0,2,1,0,1,0,1,4,0
88,88,88,83,3.5714285714285716,125,1,0,8,0,2.0,1,1,1,1,0,1,3,1
51,51,51,91,1.4285714285714286,50,0,1,10,2,1.0,2,2,0,1,0,0,3,0
53,53,53,72,2.2857142857142856,80,1,1,5,1,2.0,2,2,2,1,0,0,3,0
93,93,93,76,4.142857142857143,145,0,0,8,1,2.0,2,2,1,0,0,0,4,1
52,52,52,81,4.142857142857143,145,1,1,7,1,1.0,1,1,2,0,0,0,4,1
84,84,84,65,3.7142857142857144,130,1,1,10,1,2.0,2,1,0,1,0,0,4,1
66,66,66,61,2.7142857142857144,95,0,1,6,1,1.0,1,1,2,1,0,0,1,0
91,91,91,66,2.857142857142857,100,0,0,6,1,2.0,0,2,1,1,0,0,5,0
92,92,92,85,2.7142857142857144,95,3,1,7,2,1.0,1,2,1,1,0,0,2,1
98,98,98,63,3.857142857142857,135,0,0,6,1,1.0,0,2,1,1,1,0,3,0
55,55,55,68,2.142857142857143,75,0,1,6,1,1.0,2,2,2,0,1,0,3,0
71,71,71,74,2.142857142857143,75,0,1,10,0,2.0,0,0,0,1,0,0,2,0
79,79,79,63,3.7142857142857144,130,1,1,7,2,2.0,0,2,0,1,0,0,2,0
96,96,96,68,2.857142857142857,100,0,1,6,1,2.0,1,2,0,1,0,0,3,0
63,63,63,96,4.0,140,1,2,6,0,1.0,2,2,2,0,0,0,2,1
54,54,54,61,2.2857142857142856,80,0,2,8,1,2.0,2,2,0,1,1,0,3,0
60,60,60,86,2.857142857142857,100,1,0,8,1,1.0,1,1,2,1,0,1,3,0
75,75,75,75,2.0,70,0,1,6,1,2.0,1,1,0,1,0,0,2,0
84,84,84,87,2.857142857142857,100,2,1,5,1,1.0,1,0,1,1,1,0,3,1
85,85,85,84,1.5714285714285714,55,3,2,7,1,1.0,1,1,1,1,0,0,4,0
54,54,54,69,2.4285714285714284,85,1,2,7,1,0.0,1,1,2,1,0,0,2,0
88,88,88,94,1.5714285714285714,55,2,1,6,2,1.0,2,2,1,1,0,0,4,1
83,83,83,80,3.4285714285714284,120,1,1,9,0,0.0,0,2,0,1,0,0,1,0
70,70,70,93,3.4285714285714284,120,1,0,8,1,2.0,1,2,1,1,1,0,3,1
79,79,79,76,1.4285714285714286,50,3,0,7,1,1.0,1,0,1,1,1,0,4,0
88,88,88,99,4.0,140,3,1,6,1,1.0,2,1,0,1,0,0,4,1
63,63,63,91,5.0,175,1,0,10,0,1.0,1,1,1,1,0,0,5,1
97,97,97,99,2.857142857142857,100,4,0,5,1,1.0,1,0,2,1,0,0,3,1
57,57,57,81,2.2857142857142856,80,3,2,6,0,0.0,2,1,0,1,1,0,3,0
95,95,95,79,5.285714285714286,185,1,2,6,1,1.0,0,2,2,1,0,0,1,1
87,87,87,90,1.7142857142857142,60,2,0,7,1,2.0,1,0,0,1,0,0,2,0
83,83,83,95,2.857142857142857,100,1,2,8,0,1.0,2,0,1,1,1,0,3,1
54,54,54,99,3.0,105,1,2,5,1,1.0,1,1,0,1,0,0,4,1
96,96,96,73,4.0,140,1,1,6,1,1.0,0,2,1,1,0,0,0,1
65,65,65,92,3.142857142857143,110,0,1,8,2,2.0,2,2,1,1,1,0,2,1
87,87,87,68,2.4285714285714284,85,0,2,6,0,1.0,2,2,0,1,1,1,4,0
94,94,94,82,2.0,70,7,0,6,1,2.0,0,2,1,1,1,0,4,1
62,62,62,67,2.5714285714285716,90,1,2,7,2,0.0,2,1,0,1,1,0,2,0
96,96,96,74,2.0,70,2,0,6,2,2.0,1,2,0,1,0,0,4,1
81,81,81,97,2.857142857142857,100,3,1,7,1,2.0,1,1,1,1,0,1,3,1
83,83,83,66,2.4285714285714284,85,4,1,8,1,2.0,0,1,1,1,1,0,5,0
96,96,96,85,1.5714285714285714,55,1,1,7,2,1.0,1,1,0,0,0,0,3,0
76,76,76,84,4.0,140,0,2,9,2,1.0,0,2,2,1,1,0,3,1
72,72,72,65,2.4285714285714284,85,1,0,8,2,1.0,2,2,0,1,0,0,4,0
82,82,82,73,1.7142857142857142,60,1,1,7,0,1.0,2,1,0,0,0,0,3,0
78,78,78,83,2.7142857142857144,95,2,2,7,0,2.0,2,1,0,0,0,0,4,0
53,53,53,67,2.857142857142857,100,1,2,10,1,1.0,2,2,0,1,1,0,2,0
59,59,59,92,1.4285714285714286,50,0,2,6,2,1.0,0,0,0,1,0,0,2,0
51,51,51,99,3.142857142857143,110,2,1,7,2,2.0,0,2,2,1,0,1,4,1
55,55,55,69,2.0,70,3,1,6,2,0.0,2,1,0,1,1,0,2,0
86,86,86,67,4.285714285714286,150,0,1,8,1,1.0,1,1,0,1,0,0,4,0
50,50,50,78,3.2857142857142856,115,1,1,10,1,1.0,2,1,1,1,1,1,3,0
65,65,65,90,2.5714285714285716,90,4,0,7,1,1.0,2,1,1,1,0,0,3,1
72,72,72,71,2.2857142857142856,80,1,0,7,2,0.0,1,2,1,1,1,0,4,0
97,97,97,61,2.7142857142857144,95,0,0,7,1,2.0,0,2,1,1,0,1,3,0
66,66,66,82,3.4285714285714284,120,0,1,5,2,1.0,1,1,1,1,1,0,3,1
89,89,89,98,2.857142857142857,100,1,1,7,1,1.0,2,2,2,1,0,0,3,1
70,70,70,76,2.7142857142857144,95,1,0,10,0,1.0,0,2,0,1,0,0,3,0
55,55,55,77,2.857142857142857,100,1,0,8,2,1.0,0,1,1,1,0,0,3,0
55,55,55,99,2.2857142857142856,80,1,1,9,0,1.0,1,1,2,1,0,1,3,0
72,72,72,88,2.5714285714285716,90,2,2,9,1,2.0,1,1,2,1,0,0,4,1
53,53,53,89,1.0,35,3,1,6,2,2.0,1,0,0,1,1,0,2,0
79,79,79,83,3.7142857142857144,130,1,1,10,1,1.0,1,1,2,1,0,0,2,1
75,75,75,99,3.142857142857143,110,2,0,4,2,1.0,0,2,1,1,1,0,4,1
85,85,85,88,2.142857142857143,75,4,1,7,1,1.0,0,1,1,1,1,0,2,1
59,59,59,96,4.428571428571429,155,3,1,4,2,1.0,1,1,0,1,1,0,5,1
80,80,80,88,3.0,105,1,0,4,0,1.0,2,1,1,1,0,1,2,0
59,59,59,89,2.0,70,1,2,8,1,1.0,1,1,0,1,1,0,3,0
86,86,86,72,3.5714285714285716,125,0,2,6,1,0.0,1,1,1,1,0,0,2,0
65,65,65,72,3.142857142857143,110,0,2,9,1,1.0,1,0,1,1,0,0,3,0
81,81,81,91,3.142857142857143,110,2,1,4,1,2.0,0,0,0,1,1,0,3,1
94,94,94,72,2.4285714285714284,85,1,2,7,2,1.0,1,1,0,1,0,0,5,0
74,74,74,83,3.2857142857142856,115,3,1,5,2,1.0,0,1,0,1,0,0,2,1
60,60,60,70,2.5714285714285716,90,1,1,7,2,2.0,2,0,1,1,0,0,3,0
94,94,94,93,3.2857142857142856,115,2,2,9,1,0.0,0,0,1,1,1,0,3,1
68,68,68,64,1.2857142857142858,45,0,0,10,1,1.0,0,0,1,1,1,0,3,0
87,87,87,93,2.4285714285714284,85,2,0,8,1,2.0,0,1,2,1,1,0,3,1
66,66,66,84,4.285714285714286,150,0,0,5,2,0.0,2,0,1,1,0,0,2,1
65,65,65,67,2.142857142857143,75,4,1,5,0,1.0,0,1,1,1,1,0,2,0
82,82,82,82,2.2857142857142856,80,1,1,7,1,0.0,1,1,1,1,0,0,3,0
58,58,58,71,2.4285714285714284,85,3,1,6,1,1.0,2,1,1,1,1,1,3,0
93,93,93,73,1.8571428571428572,65,0,1,8,1,2.0,1,2,2,1,0,0,3,0
69,69,69,74,1.0,35,1,2,10,2,1.0,2,1,2,1,0,0,4,0
51,51,51,63,2.7142857142857144,95,2,2,6,1,1.0,1,0,1,1,0,0,4,0
65,65,65,99,3.0,105,1,0,6,2,1.0,2,1,1,1,1,0,2,1
89,89,89,61,2.857142857142857,100,1,1,5,1,1.0,1,2,1,1,0,0,2,0
93,93,93,86,2.7142857142857144,95,1,2,7,2,2.0,1,2,1,1,0,0,2,1
78,78,78,75,2.857142857142857,100,0,1,7,1,1.0,0,1,0,1,0,0,2,0
65,65,65,86,3.7142857142857144,130,2,1,7,1,2.0,1,0,2,1,1,0,4,1
76,76,76,74,2.7142857142857144,95,5,2,8,1,2.0,1,1,1,1,0,1,4,1
92,92,92,87,2.4285714285714284,85,3,1,8,1,0.0,0,1,2,0,0,0,2,1
66,66,66,89,2.5714285714285716,90,2,1,7,1,1.0,2,1,1,1,0,0,3,1
69,69,69,88,3.2857142857142856,115,3,1,7,1,2.0,0,1,0,1,0,0,3,1
77,77,77,65,4.0,140,1,2,7,0,2.0,2,1,0,1,0,0,3,0
94,94,94,86,2.2857142857142856,80,0,0,7,1,1.0,2,0,0,1,1,0,4,0
79,79,79,71,3.0,105,1,1,6,1,1.0,1,1,0,1,1,0,4,0
60,60,60,61,3.142857142857143,110,0,2,5,1,0.0,1,2,2,1,1,0,2,0
54,54,54,77,2.0,70,1,1,7,2,2.0,0,0,1,1,0,0,2,0
55,55,55,77,2.857142857142857,100,1,1,6,2,0.0,1,2,2,1,1,0,1,0
98,98,98,79,1.5714285714285714,55,2,1,8,1,1.0,1,1,0,1,0,0,4,0
91,91,91,88,1.2857142857142858,45,1,1,7,1,0.0,0,1,0,1,0,0,3,0
88,88,88,72,3.142857142857143,110,2,1,7,0,1.0,2,2,1,0,0,0,4,0
75,75,75,73,2.5714285714285716,90,0,1,8,1,1.0,1,1,2,1,0,1,1,0
84,84,84,62,3.0,105,5,1,5,2,1.0,2,1,0,1,0,0,4,0
56,56,56,87,2.857142857142857,100,2,1,10,1,1.0,1,1,1,1,0,0,2,0
81,81,81,83,2.0,70,1,0,4,0,1.0,0,0,0,1,0,1,4,0
91,91,91,74,2.857142857142857,100,1,1,9,1,1.0,1,1,0,1,0,0,5,0
53,53,53,88,1.8571428571428572,65,2,1,7,2,1.0,0,1,1,1,1,0,4,0
65,65,65,81,4.0,140,1,1,6,1,1.0,2,0,0,1,0,0,2,0
56,56,56,79,1.7142857142857142,60,1,2,5,2,0.0,2,1,0,1,0,0,5,0
63,63,63,80,2.7142857142857144,95,1,0,6,2,1.0,1,0,0,1,0,0,3,0
89,89,89,85,2.0,70,2,1,7,0,2.0,2,1,1,1,0,0,2,0
67,67,67,86,3.2857142857142856,115,2,0,7,0,2.0,1,2,1,1,1,1,3,1
84,84,84,72,2.5714285714285716,90,2,1,9,1,1.0,1,0,1,1,0,0,4,0
89,89,89,66,2.4285714285714284,85,0,1,7,1,1.0,0,1,1,1,1,0,3,0
91,91,91,66,3.5714285714285716,125,2,1,7,1,2.0,1,2,0,1,0,0,3,1
94,94,94,86,2.857142857142857,100,2,0,8,0,1.0,0,0,0,1,1,0,2,0
80,80,80,95,3.2857142857142856,115,2,2,7,0,1.0,1,1,0,1,0,0,4,1
64,64,64,76,2.0,70,3,1,7,0,1.0,2,1,1,1,1,0,3,0
58,58,58,67,1.7142857142857142,60,0,1,7,2,1.0,1,1,2,1,0,1,2,0
75,75,75,90,3.0,105,4,1,8,2,2.0,1,1,0,1,0,0,2,1
55,55,55,93,2.5714285714285716,90,3,1,6,0,1.0,0,1,0,1,0,0,5,0
96,96,96,95,3.4285714285714284,120,3,2,6,1,1.0,1,0,0,1,1,0,3,1
72,72,72,84,2.857142857142857,100,3,1,8,0,1.0,1,0,2,1,0,0,3,0
94,94,94,94,3.0,105,2,1,5,2,2.0,1,2,0,1,1,0,2,1
85,85,85,61,1.4285714285714286,50,1,2,7,2,1.0,1,1,1,1,0,0,4,0
93,93,93,64,4.428571428571429,155,1,1,6,1,2.0,1,2,0,1,0,0,3,1
94,94,94,64,2.7142857142857144,95,3,1,8,1,2.0,1,2,1,1,1,1,3,0
53,53,53,89,3.4285714285714284,120,1,1,9,1,2.0,1,0,0,1,1,0,3,1
86,86,86,63,2.142857142857143,75,4,0,6,1,1.0,2,1,2,1,0,0,5,0
61,61,61,80,3.142857142857143,110,1,2,8,1,1.0,2,1,0,1,0,0,2,0
99,99,99,79,1.7142857142857142,60,2,0,7,1,1.0,0,1,1,1,0,1,2,0
89,89,89,72,3.2857142857142856,115,0,1,6,2,2.0,0,2,1,0,1,0,3,0
50,50,50,95,2.5714285714285716,90,3,0,7,0,1.0,1,0,1,1,1,0,3,0
96,96,96,67,2.857142857142857,100,1,2,9,2,2.0,2,1,2,1,0,0,3,1
65,65,65,74,3.4285714285714284,120,3,0,7,1,2.0,1,1,1,1,0,0,2,1
71,71,71,91,1.8571428571428572,65,1,0,9,1,1.0,2,0,0,1,0,0,2,0
81,81,81,61,2.2857142857142856,80,2,0,7,2,1.0,1,1,1,1,0,0,1,0
96,96,96,87,3.2857142857142856,115,2,1,5,2,1.0,2,1,1,1,0,0,3,1
96,96,96,93,4.714285714285714,165,1,1,7,2,2.0,2,1,0,1,0,0,1,1
78,78,78,97,2.7142857142857144,95,2,0,5,2,1.0,2,1,0,1,0,0,3,1
66,66,66,95,3.4285714285714284,120,2,0,7,2,2.0,0,1,2,1,0,0,3,1
64,64,64,73,2.7142857142857144,95,4,0,6,1,1.0,2,1,1,1,0,1,5,0
68,68,68,83,4.571428571428571,160,3,1,10,2,1.0,2,1,0,0,1,0,4,1
59,59,59,63,1.4285714285714286,50,0,0,9,2,2.0,2,1,1,1,0,0,5,0
83,83,83,70,3.0,105,1,1,7,1,1.0,1,1,1,1,0,0,3,0
76,76,76,64,1.4285714285714286,50,1,0,9,1,1.0,2,0,0,1,1,0,1,0
89,89,89,73,0.7142857142857143,25,1,2,6,2,1.0,1,0,1,1,0,0,2,0
55,55,55,95,3.142857142857143,110,2,1,5,2,2.0,1,0,2,1,0,1,0,1
70,70,70,74,3.0,105,1,1,8,1,1.0,1,0,1,1,0,0,3,0
62,62,62,82,2.5714285714285716,90,3,2,8,2,1.0,1,1,0,1,1,0,4,1
77,77,77,77,2.7142857142857144,95,1,2,6,2,2.0,1,1,0,1,1,0,3,1
73,73,73,78,5.571428571428571,195,0,1,6,1,1.0,2,1,0,1,0,0,2,1
72,72,72,99,2.5714285714285716,90,4,1,8,2,1.0,1,1,0,1,0,0,4,1
66,66,66,72,3.2857142857142856,115,3,0,4,0,1.0,2,1,0,0,1,0,4,0
86,86,86,85,2.2857142857142856,80,2,0,8,0,1.0,1,2,2,1,1,0,4,1
74,74,74,77,3.142857142857143,110,2,2,7,1,0.0,0,1,0,1,1,0,4,0
60,60,60,62,2.7142857142857144,95,1,1,8,2,1.0,2,0,0,1,0,0,2,0
77,77,77,80,2.5714285714285716,90,1,1,8,0,2.0,0,0,0,1,0,0,2,0
80,80,80,93,4.428571428571429,155,3,1,6,2,1.0,1,1,1,1,0,0,2,1
51,51,51,64,3.857142857142857,135,1,2,5,1,2.0,0,1,0,1,0,0,3,0
60,60,60,63,3.0,105,2,1,9,2,1.0,0,0,1,1,0,0,2,0
62,62,62,66,0.8571428571428571,30,2,0,7,2,1.0,1,1,0,1,0,0,4,0
62,62,62,91,2.5714285714285716,90,3,1,7,2,1.0,2,2,0,1,1,0,3,1
62,62,62,89,5.142857142857143,180,2,0,8,2,2.0,0,0,0,1,1,0,3,1
64,64,64,83,2.7142857142857144,95,0,1,6,2,1.0,0,2,1,1,1,0,5,1
63,63,63,79,3.857142857142857,135,2,2,8,0,1.0,0,2,0,1,0,0,5,1
94,94,94,96,4.142857142857143,145,2,2,8,1,2.0,0,2,0,0,0,0,4,1
66,66,66,91,3.0,105,3,0,9,1,1.0,1,2,0,1,0,0,4,1
67,67,67,92,2.142857142857143,75,1,0,9,2,2.0,2,0,2,1,0,0,2,1
63,63,63,93,0.7142857142857143,25,2,1,7,0,2.0,1,0,1,1,0,0,3,0
98,98,98,86,3.4285714285714284,120,2,1,8,0,1.0,2,0,2,1,0,0,5,1
77,77,77,78,2.142857142857143,75,0,0,7,2,1.0,1,0,2,1,0,0,3,0
81,81,81,95,3.0,105,0,1,7,2,1.0,1,1,1,1,0,0,3,1
87,87,87,97,1.8571428571428572,65,1,0,5,2,2.0,1,2,1,1,0,0,2,1
67,67,67,61,2.5714285714285716,90,5,1,7,0,2.0,2,1,2,1,0,0,2,0
98,98,98,62,2.857142857142857,100,1,2,4,1,0.0,0,1,2,1,0,0,4,0
58,58,58,98,3.142857142857143,110,0,1,7,1,0.0,1,1,1,1,1,0,3,1
73,73,73,71,1.8571428571428572,65,1,0,9,0,2.0,1,0,2,1,1,0,3,0
57,57,57,95,3.857142857142857,135,1,2,8,1,0.0,2,1,1,1,1,0,3,1
90,90,90,76,2.2857142857142856,80,0,1,7,1,1.0,1,1,0,1,0,0,3,0
55,55,55,65,1.4285714285714286,50,0,1,7,0,2.0,1,2,0,1,0,0,3,0
78,78,78,63,2.7142857142857144,95,3,0,6,1,1.0,1,1,1,1,0,1,2,0
55,55,55,66,2.857142857142857,100,1,0,6,1,2.0,0,1,2,1,0,0,3,0
73,73,73,70,3.0,105,0,0,8,0,1.0,1,0,2,1,0,0,4,0
64,64,64,80,4.0,140,1,1,5,2,1.0,1,2,0,1,1,0,2,1
95,95,95,88,2.7142857142857144,95,1,1,5,2,2.0,1,1,1,1,0,0,3,1
53,53,53,99,2.7142857142857144,95,1,1,8,2,1.0,1,2,1,1,1,0,4,1
82,82,82,78,1.8571428571428572,65,0,2,7,1,2.0,1,2,0,1,0,0,2,0
85,85,85,81,3.5714285714285716,125,3,2,7,2,1.0,0,1,1,1,0,0,1,1
94,94,94,81,3.0,105,3,1,7,2,1.0,1,1,1,1,0,0,1,1
94,94,94,82,2.4285714285714284,85,1,1,10,1,2.0,1,0,2,1,1,0,3,0
99,99,99,81,1.2857142857142858,45,2,1,7,1,1.0,1,1,0,1,0,0,3,0
63,63,63,60,4.142857142857143,145,0,1,7,0,1.0,0,2,0,1,0,0,4,0
64,64,64,60,1.8571428571428572,65,1,0,10,2,1.0,1,0,1,1,0,0,4,0
70,70,70,64,2.2857142857142856,80,5,1,7,1,0.0,2,2,0,1,0,0,4,0
77,77,77,64,3.142857142857143,110,1,1,10,2,2.0,2,1,0,1,0,0,3,0
68,68,68,88,1.8571428571428572,65,1,2,4,1,1.0,2,1,2,1,0,0,2,0
87,87,87,68,1.5714285714285714,55,1,1,5,2,1.0,2,1,0,1,0,1,4,0
50,50,50,96,1.0,35,1,1,6,2,1.0,0,0,2,1,1,0,3,0
51,51,51,97,3.4285714285714284,120,3,1,8,2,0.0,1,1,0,1,0,0,2,1
86,86,86,99,2.4285714285714284,85,1,0,10,1,1.0,2,1,1,1,1,0,2,1
94,94,94,98,5.428571428571429,190,2,1,6,0,0.0,0,1,0,1,0,0,4,1
89,89,89,71,2.0,70,0,1,8,2,1.0,1,2,1,1,0,0,3,0
56,56,56,80,2.0,70,1,0,10,2,1.0,2,1,0,1,0,0,3,0
97,97,97,67,2.4285714285714284,85,1,1,9,1,0.0,1,1,1,1,0,0,3,0
76,76,76,92,3.0,105,2,0,6,2,1.0,2,0,0,1,0,0,5,1
87,87,87,96,2.4285714285714284,85,0,1,8,1,1.0,2,2,1,1,1,0,5,1
60,60,60,94,3.4285714285714284,120,0,0,8,0,1.0,1,1,1,1,0,0,3,1
77,77,77,77,2.0,70,1,0,6,1,2.0,1,1,0,1,1,0,2,0
67,67,67,90,1.7142857142857142,60,2,0,8,2,0.0,1,2,0,1,0,0,3,0
99,99,99,64,1.2857142857142858,45,6,1,6,1,2.0,2,2,0,1,0,1,6,0
74,74,74,62,1.0,35,3,1,7,2,1.0,1,1,1,1,0,0,3,0
88,88,88,90,2.4285714285714284,85,1,0,5,0,1.0,0,2,1,1,0,0,1,1
80,80,80,77,2.5714285714285716,90,1,1,4,2,0.0,0,1,1,1,1,0,2,0
55,55,55,100,2.2857142857142856,80,1,2,7,2,1.0,0,2,0,1,0,1,2,1
77,77,77,64,3.857142857142857,135,3,2,7,1,1.0,1,1,2,1,0,0,4,1
77,77,77,94,3.857142857142857,135,0,1,5,1,2.0,2,0,1,1,0,0,2,1
86,86,86,79,2.5714285714285716,90,3,1,8,1,0.0,1,2,0,1,0,0,4,1
66,66,66,93,1.2857142857142858,45,0,1,7,2,0.0,1,0,0,1,1,0,2,0
93,93,93,93,2.4285714285714284,85,0,0,8,0,1.0,0,1,0,1,0,0,3,0
81,81,81,97,2.2857142857142856,80,0,2,8,1,2.0,2,0,2,1,1,0,2,1
52,52,52,72,2.2857142857142856,80,1,1,9,0,2.0,0,1,1,1,0,1,1,0
85,85,85,98,2.2857142857142856,80,0,0,8,1,2.0,2,1,0,1,0,0,2,1
95,95,95,66,2.2857142857142856,80,1,0,7,1,1.0,2,1,1,1,0,0,4,0
84,84,84,63,2.5714285714285716,90,1,1,7,2,2.0,1,2,1,1,0,0,2,0
69,69,69,77,2.2857142857142856,80,1,1,10,1,1.0,1,0,1,1,1,0,3,0
80,80,80,93,3.0,105,0,1,8,1,2.0,2,2,2,1,0,0,1,1
59,59,59,79,3.142857142857143,110,0,1,7,2,1.0,2,0,1,1,0,0,3,0
80,80,80,93,2.142857142857143,75,0,0,7,1,1.0,2,0,0,1,0,0,3,0
75,75,75,89,4.0,140,1,1,6,1,0.0,0,1,0,1,1,0,3,1
51,51,51,68,2.0,70,1,2,5,2,1.0,1,2,2,1,0,1,5,0
66,66,66,98,1.4285714285714286,50,1,0,10,1,2.0,0,0,0,1,0,0,2,0
60,60,60,62,3.142857142857143,110,0,0,8,0,2.0,2,1,1,0,0,0,2,0
70,70,70,96,2.142857142857143,75,4,2,5,1,2.0,2,0,0,1,1,0,3,1
62,62,62,72,3.142857142857143,110,5,0,7,1,1.0,1,2,2,1,1,0,2,1
92,92,92,80,0.8571428571428571,30,5,0,9,1,1.0,1,1,0,1,0,0,2,0
85,85,85,77,4.0,140,0,2,6,2,1.0,0,1,0,1,0,0,1,1
87,87,87,67,3.4285714285714284,120,0,0,6,1,1.0,2,2,1,1,0,0,4,0
68,68,68,74,1.5714285714285714,55,0,0,8,2,1.0,2,1,1,1,0,0,3,0
50,50,50,68,1.5714285714285714,55,2,0,8,0,2.0,2,2,0,1,1,0,4,0
61,61,61,68,4.285714285714286,150,1,2,6,2,1.0,2,2,1,1,0,0,3,1
88,88,88,67,2.2857142857142856,80,0,1,6,2,0.0,1,1,2,1,0,0,3,0
80,80,80,80,2.142857142857143,75,1,1,8,2,1.0,1,1,0,1,0,0,4,0
77,77,77,92,0.8571428571428571,30,1,1,5,1,2.0,2,1,0,1,0,0,4,0
64,64,64,83,2.5714285714285716,90,1,0,6,1,2.0,0,2,1,0,1,0,3,0
54,54,54,96,2.7142857142857144,95,1,2,7,1,1.0,1,1,0,1,0,0,3,1
89,89,89,85,3.4285714285714284,120,1,1,8,2,1.0,1,2,0,1,0,0,3,1
52,52,52,88,1.7142857142857142,60,1,0,6,2,2.0,0,1,1,0,0,0,1,0
53,53,53,87,1.5714285714285714,55,1,2,8,0,1.0,2,1,1,1,0,0,3,0
65,65,65,78,3.2857142857142856,115,1,2,9,2,2.0,1,0,0,1,0,1,2,0
79,79,79,88,3.7142857142857144,130,1,1,6,2,2.0,1,1,0,1,0,0,4,1
100,100,100,63,1.5714285714285714,55,0,2,10,1,1.0,1,1,1,1,0,0,3,0
55,55,55,94,3.7142857142857144,130,2,0,9,0,1.0,1,0,2,1,0,0,3,1
74,74,74,91,2.857142857142857,100,1,1,7,2,1.0,1,1,1,1,0,0,4,1
80,80,80,70,3.857142857142857,135,1,0,7,1,1.0,1,1,0,1,0,0,3,0
91,91,91,91,2.857142857142857,100,3,1,6,2,2.0,1,1,2,1,0,0,2,1
84,84,84,61,0.7142857142857143,25,1,2,9,2,1.0,1,1,1,1,0,0,3,0
90,90,90,69,2.7142857142857144,95,0,1,7,0,1.0,1,0,0,1,0,0,1,0
76,76,76,63,3.7142857142857144,130,3,1,5,1,2.0,1,1,1,1,0,1,5,0
72,72,72,91,2.142857142857143,75,1,0,4,1,2.0,1,2,2,1,1,0,2,1
